booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,market_segment,deposit_type,customer_type,adr,is_repeated_guest,previous_cancellations,booking_changes,total_of_special_requests
SYN-00720,City Hotel,1,110,2025,July,1,7,1,0.0,0,,Groups,No Deposit,Transient,92.39,0,0,1,0
SYN-00721,City Hotel,0,75,2024,February,2,5,2,1.0,0,Mexico,Online TA,No Deposit,Transient,65.45,0,0,0,3
SYN-00722,Resort Hotel,1,55,2025,March,0,2,1,0.0,0,,Direct,Refundable,Transient,45.0,0,0,2,1
SYN-00723,Resort Hotel,0,52,2025,May,0,2,2,0.0,0,Mexico,Offline TA/TO,No Deposit,Contract,75.75,0,0,2,2
SYN-00724,City Hotel,1,115,2025,January,1,1,1,0.0,0,,Online TA,No Deposit,Transient,111.4,0,0,0,1
SYN-00725,Resort Hotel,0,39,2024,March,1,7,1,2.0,0,Mexico,Direct,No Deposit,Transient,179.36,0,0,0,1
SYN-00726,City Hotel,1,28,2025,May,1,5,2,0.0,0,Mexico,Online TA,No Deposit,Transient,144.53,0,0,0,1
SYN-00727,Resort Hotel,0,132,2024,November,1,7,2,0.0,0,Canada,Corporate,No Deposit,Transient,132.54,0,0,0,0
SYN-00728,City Hotel,1,83,2025,June,1,1,2,1.0,0,Germany,Online TA,Non Refund,Transient,203.49,0,0,0,0
SYN-00729,City Hotel,1,84,2025,January,0,4,1,0.0,0,Germany,Online TA,No Deposit,Transient,182.67,0,0,0,0
SYN-00730,City Hotel,0,8,2024,August,1,6,2,0.0,0,Mexico,Direct,No Deposit,Transient,113.88,0,0,0,2
SYN-00731,Resort Hotel,0,42,2024,February,2,6,3,1.0,0,Canada,Online TA,Refundable,Transient,153.13,1,0,0,1
SYN-00732,City Hotel,1,43,2025,December,3,3,2,0.0,0,,Online TA,No Deposit,Transient,167.9,0,0,1,0
SYN-00733,Resort Hotel,0,19,2025,April,1,3,1,0.0,0,USA,Offline TA/TO,No Deposit,Group,147.85,0,0,0,0
SYN-00734,Resort Hotel,0,22,2025,May,0,2,2,0.0,0,,Corporate,No Deposit,Transient-Party,162.53,0,0,0,4
SYN-00735,Resort Hotel,0,67,2024,February,0,1,2,0.0,0,Canada,Online TA,No Deposit,Transient,163.68,0,0,1,1
SYN-00736,Resort Hotel,0,104,2024,August,2,4,2,0.0,0,USA,Offline TA/TO,No Deposit,Transient,218.28,0,0,0,0
SYN-00737,City Hotel,0,21,2024,July,2,1,1,0.0,0,Germany,Online TA,No Deposit,Transient-Party,139.54,0,0,0,3
SYN-00738,City Hotel,1,102,2024,September,2,4,2,0.0,0,Mexico,Direct,No Deposit,Transient,117.57,0,0,1,0
SYN-00739,Resort Hotel,0,91,2024,December,0,1,2,0.0,0,France,Offline TA/TO,No Deposit,Transient,178.35,0,0,0,0
SYN-00740,Resort Hotel,0,78,2024,June,0,1,1,1.0,0,,Online TA,No Deposit,Transient,189.9,0,0,0,1
SYN-00741,Resort Hotel,0,159,2024,January,0,4,3,0.0,0,Mexico,Online TA,No Deposit,Transient,147.17,0,0,0,2
SYN-00742,City Hotel,0,119,2024,December,0,3,2,0.0,0,,Direct,No Deposit,Transient,158.31,0,0,1,0
SYN-00743,City Hotel,0,60,2025,January,0,2,2,0.0,0,Canada,Corporate,No Deposit,Transient,109.29,0,0,0,0
SYN-00744,City Hotel,0,116,2025,June,0,4,2,1.0,0,,Online TA,No Deposit,Transient,158.0,0,0,0,1
SYN-00745,City Hotel,0,174,2024,November,2,6,3,0.0,0,Canada,Offline TA/TO,No Deposit,Transient-Party,156.02,1,0,0,1
SYN-00746,City Hotel,0,63,2024,September,2,4,2,0.0,0,,Online TA,No Deposit,Transient,115.37,0,0,0,2
SYN-00747,Resort Hotel,0,38,2025,December,2,2,2,0.0,0,Mexico,Groups,No Deposit,Transient,171.25,0,0,1,0
SYN-00748,City Hotel,0,35,2025,March,0,5,2,0.0,0,USA,Offline TA/TO,No Deposit,Contract,150.65,0,0,0,0
SYN-00749,City Hotel,0,102,2024,September,2,7,2,0.0,0,USA,Corporate,No Deposit,Transient,67.72,1,1,0,1
SYN-00750,Resort Hotel,1,21,2024,March,0,1,2,0.0,0,Canada,Groups,No Deposit,Transient,113.99,0,0,0,1
SYN-00751,Resort Hotel,0,102,2024,January,1,3,2,0.0,0,USA,Online TA,No Deposit,Transient-Party,164.28,0,0,0,2
SYN-00752,Resort Hotel,0,199,2024,September,2,3,1,0.0,0,Mexico,Offline TA/TO,No Deposit,Transient,154.84,1,1,2,2
SYN-00753,Resort Hotel,0,100,2024,June,0,2,3,0.0,0,Canada,Corporate,No Deposit,Transient,202.58,0,0,3,0
SYN-00754,City Hotel,0,71,2024,February,2,5,2,0.0,0,United Kingdom,Corporate,No Deposit,Transient,114.57,0,0,0,1
SYN-00755,City Hotel,0,83,2025,July,2,6,2,0.0,0,Mexico,Offline TA/TO,No Deposit,Transient-Party,171.75,0,0,0,2
SYN-00756,Resort Hotel,0,23,2024,December,2,3,2,2.0,0,France,Direct,No Deposit,Transient,156.32,0,0,0,2
SYN-00757,City Hotel,1,42,2025,May,0,2,1,0.0,0,USA,Online TA,No Deposit,Transient,92.08,0,0,0,0
SYN-00758,Resort Hotel,0,101,2024,December,2,2,2,0.0,0,Mexico,Direct,No Deposit,Group,237.05,1,0,0,1
SYN-00759,City Hotel,1,230,2025,July,2,4,2,0.0,0,Canada,Offline TA/TO,Non Refund,Transient,136.57,0,0,1,1
SYN-00760,Resort Hotel,0,93,2025,January,0,5,2,2.0,0,USA,Offline TA/TO,No Deposit,Transient-Party,117.67,0,0,0,3
SYN-00761,City Hotel,1,30,2025,September,2,1,2,0.0,0,France,Corporate,No Deposit,Group,181.1,0,0,0,1
SYN-00762,City Hotel,1,192,2025,January,0,4,3,1.0,0,Mexico,Online TA,No Deposit,Transient,104.87,0,0,0,0
SYN-00763,City Hotel,1,94,2025,February,1,5,2,2.0,0,,Direct,No Deposit,Transient-Party,152.07,0,0,0,0
SYN-00764,Resort Hotel,1,41,2024,September,0,1,2,0.0,0,Germany,Groups,No Deposit,Transient,146.14,0,0,0,0
SYN-00765,Resort Hotel,0,19,2024,July,2,1,2,0.0,0,,Direct,No Deposit,Transient,175.64,0,0,0,2
SYN-00766,City Hotel,0,110,2025,April,0,5,1,0.0,0,,Online TA,No Deposit,Transient,172.62,0,0,1,1
SYN-00767,City Hotel,1,55,2024,October,2,6,1,1.0,0,United Kingdom,Groups,Refundable,Transient,187.48,1,0,1,0
SYN-00768,Resort Hotel,0,40,2025,April,0,2,3,0.0,0,Canada,Groups,No Deposit,Transient,132.9,0,0,1,2
SYN-00769,Resort Hotel,0,60,2024,March,0,2,2,1.0,1,Mexico,Online TA,Refundable,Transient,137.12,0,0,1,1
SYN-00770,City Hotel,0,29,2024,June,0,7,2,2.0,0,Germany,Corporate,No Deposit,Transient,216.43,0,0,0,0
SYN-00771,City Hotel,0,196,2024,September,2,1,3,2.0,0,Canada,Direct,No Deposit,Group,128.89,0,0,1,1
SYN-00772,City Hotel,0,238,2024,April,0,1,1,0.0,0,Mexico,Offline TA/TO,Non Refund,Transient,83.46,0,0,0,0
SYN-00773,Resort Hotel,0,64,2024,August,0,5,2,0.0,0,Germany,Online TA,No Deposit,Transient,183.23,0,0,0,1
SYN-00774,City Hotel,0,87,2025,January,2,3,1,0.0,0,USA,Offline TA/TO,No Deposit,Group,154.75,0,0,2,1
SYN-00775,City Hotel,0,41,2025,November,3,1,2,1.0,0,Mexico,Groups,Non Refund,Transient-Party,79.7,1,0,0,2
SYN-00776,City Hotel,0,49,2024,May,0,1,2,0.0,0,USA,Online TA,No Deposit,Transient,159.7,1,0,0,1
SYN-00777,Resort Hotel,0,70,2025,September,2,2,2,2.0,0,,Online TA,No Deposit,Transient,107.57,0,0,0,1
SYN-00778,City Hotel,1,134,2025,September,1,4,2,0.0,0,United Kingdom,Offline TA/TO,No Deposit,Transient,137.25,0,0,0,2
SYN-00779,Resort Hotel,1,149,2025,January,0,4,2,0.0,0,Germany,Direct,Non Refund,Transient,113.23,0,0,0,0
SYN-00780,Resort Hotel,1,34,2025,October,2,5,3,0.0,0,Germany,Offline TA/TO,No Deposit,Contract,148.77,0,0,0,0
SYN-00781,Resort Hotel,0,35,2025,November,3,2,2,2.0,0,,Groups,No Deposit,Contract,148.14,0,0,0,1
SYN-00782,City Hotel,0,59,2025,September,3,3,2,0.0,0,Mexico,Direct,No Deposit,Transient,118.74,0,0,0,0
SYN-00783,City Hotel,1,76,2024,September,1,2,1,0.0,0,Mexico,Direct,No Deposit,Transient,126.5,0,0,0,0
SYN-00784,City Hotel,1,75,2025,April,2,1,2,0.0,0,,Groups,No Deposit,Transient-Party,150.98,0,0,0,3
SYN-00785,City Hotel,0,61,2025,March,1,3,4,0.0,0,Canada,Offline TA/TO,No Deposit,Transient,139.11,0,0,0,1
SYN-00786,City Hotel,0,16,2025,July,1,2,2,0.0,0,France,Corporate,No Deposit,Transient,130.42,0,0,1,1
SYN-00787,City Hotel,0,171,2025,July,0,7,2,0.0,0,,Groups,Refundable,Transient-Party,177.07,0,0,0,2
SYN-00788,City Hotel,1,19,2024,October,0,2,2,1.0,1,Mexico,Online TA,No Deposit,Transient,127.43,0,0,0,0
SYN-00789,Resort Hotel,1,211,2025,May,1,3,2,0.0,1,USA,Offline TA/TO,Refundable,Transient,141.54,0,0,0,3
SYN-00790,City Hotel,1,39,2024,December,0,5,2,1.0,0,Mexico,Direct,No Deposit,Transient-Party,151.81,0,0,0,0
SYN-00791,Resort Hotel,1,44,2025,April,0,2,2,0.0,0,Mexico,Online TA,No Deposit,Transient,154.28,0,0,0,0
SYN-00792,Resort Hotel,1,53,2024,March,1,5,2,1.0,0,Germany,Online TA,No Deposit,Transient,118.91,0,0,0,0
SYN-00793,City Hotel,0,70,2024,April,0,5,2,0.0,0,Germany,Direct,No Deposit,Transient,143.32,1,1,0,0
SYN-00794,City Hotel,0,110,2024,October,2,4,2,0.0,0,Germany,Corporate,No Deposit,Contract,150.41,0,0,0,0
SYN-00795,City Hotel,0,39,2025,December,0,2,2,2.0,0,Canada,Offline TA/TO,No Deposit,Transient,194.91,0,0,0,2
SYN-00796,City Hotel,0,53,2024,March,2,1,2,0.0,0,USA,Online TA,No Deposit,Transient,103.63,1,2,0,0
SYN-00797,City Hotel,0,169,2024,February,0,5,2,1.0,0,Canada,Corporate,No Deposit,Transient,103.02,1,1,0,1
SYN-00798,City Hotel,0,34,2025,June,2,7,2,0.0,0,,Offline TA/TO,No Deposit,Transient,153.97,0,0,0,2
SYN-00799,Resort Hotel,0,56,2024,August,2,1,3,1.0,0,United Kingdom,Offline TA/TO,No Deposit,Transient,214.9,1,2,1,1
SYN-00800,City Hotel,0,102,2024,April,0,3,1,0.0,0,USA,Direct,Refundable,Transient,148.89,0,0,0,0
SYN-00801,City Hotel,0,74,2025,August,0,1,1,0.0,0,,Online TA,No Deposit,Transient,123.13,0,0,0,1
SYN-00802,Resort Hotel,1,12,2024,October,2,2,2,0.0,0,United Kingdom,Offline TA/TO,No Deposit,Transient-Party,81.38,0,0,0,0
SYN-00803,City Hotel,0,94,2024,July,0,5,1,0.0,0,Canada,Direct,Non Refund,Group,168.58,0,0,1,2
SYN-00804,City Hotel,1,161,2024,June,1,1,2,1.0,0,,Direct,Non Refund,Transient,166.87,0,0,1,0
SYN-00805,City Hotel,1,10,2024,December,0,2,3,0.0,0,Canada,Online TA,No Deposit,Transient,173.98,0,0,2,0
SYN-00806,City Hotel,0,55,2024,September,2,1,3,1.0,0,Germany,Online TA,No Deposit,Transient,128.83,0,0,1,0
SYN-00807,City Hotel,0,67,2025,August,2,2,2,0.0,0,USA,Corporate,Non Refund,Contract,166.02,0,0,0,2
SYN-00808,City Hotel,1,90,2024,September,0,3,2,1.0,0,Mexico,Online TA,No Deposit,Transient-Party,135.67,0,0,0,0
SYN-00809,Resort Hotel,1,21,2025,January,2,2,2,0.0,0,Canada,Groups,No Deposit,Transient,139.82,1,2,0,0
SYN-00810,City Hotel,0,85,2025,March,0,1,2,0.0,0,,Direct,No Deposit,Transient,145.94,0,0,0,0
SYN-00811,City Hotel,0,30,2025,May,2,1,1,0.0,0,Germany,Direct,No Deposit,Transient,152.22,0,0,0,0
SYN-00812,City Hotel,1,12,2025,February,1,5,2,0.0,0,Mexico,Online TA,No Deposit,Transient,142.82,0,0,0,1
SYN-00813,City Hotel,0,102,2025,January,2,6,2,0.0,0,Germany,Online TA,No Deposit,Group,107.4,0,0,0,1
SYN-00814,City Hotel,0,287,2025,February,1,3,1,0.0,0,France,Corporate,No Deposit,Transient-Party,71.04,0,0,0,1
SYN-00815,City Hotel,1,247,2025,February,0,2,3,0.0,0,United Kingdom,Groups,Non Refund,Transient,96.98,0,0,0,1
SYN-00816,City Hotel,0,41,2024,September,2,5,2,0.0,0,Mexico,Online TA,No Deposit,Transient,94.09,1,2,1,1
SYN-00817,Resort Hotel,0,183,2024,November,0,1,4,2.0,0,Germany,Offline TA/TO,No Deposit,Transient-Party,112.95,0,0,2,1
SYN-00818,City Hotel,0,44,2024,January,2,5,2,0.0,0,Germany,Online TA,No Deposit,Transient,151.54,0,0,0,0
SYN-00819,City Hotel,0,91,2025,March,3,6,2,0.0,0,USA,Online TA,No Deposit,Transient,177.58,0,0,0,2
SYN-00820,Resort Hotel,1,33,2024,September,0,2,3,0.0,0,Mexico,Direct,Non Refund,Transient,181.44,0,0,0,0
SYN-00821,City Hotel,0,88,2025,July,1,1,3,0.0,0,United Kingdom,Online TA,No Deposit,Transient,171.05,0,0,2,1
SYN-00822,Resort Hotel,1,45,2024,September,1,7,2,0.0,0,,Online TA,No Deposit,Group,208.56,0,0,0,0
SYN-00823,Resort Hotel,0,97,2024,April,1,5,2,0.0,0,USA,Groups,Non Refund,Transient,96.69,0,0,0,2
SYN-00824,Resort Hotel,1,63,2024,September,3,4,2,2.0,0,United Kingdom,Online TA,No Deposit,Transient,244.71,0,0,1,1
SYN-00825,City Hotel,1,74,2024,July,1,4,3,2.0,0,Canada,Online TA,No Deposit,Transient,110.37,0,0,1,0
SYN-00826,Resort Hotel,0,82,2025,May,2,3,2,1.0,0,Germany,Groups,No Deposit,Transient,197.02,0,0,0,3
SYN-00827,City Hotel,0,92,2025,May,3,5,3,0.0,0,Germany,Direct,No Deposit,Transient,163.57,0,0,1,2
SYN-00828,Resort Hotel,0,75,2024,February,2,3,2,0.0,0,United Kingdom,Online TA,No Deposit,Transient,154.05,1,0,0,1
SYN-00829,Resort Hotel,0,15,2024,August,1,3,2,0.0,0,Germany,Direct,No Deposit,Transient,155.7,0,0,1,1
SYN-00830,Resort Hotel,0,31,2025,July,1,2,3,0.0,0,France,Online TA,No Deposit,Transient,179.58,1,0,2,0
SYN-00831,Resort Hotel,1,172,2024,March,1,4,2,1.0,0,Canada,Direct,No Deposit,Transient,144.84,0,0,0,1
SYN-00832,Resort Hotel,0,67,2025,March,2,3,2,0.0,0,France,Online TA,No Deposit,Transient,134.97,0,0,0,3
SYN-00833,Resort Hotel,0,24,2025,September,1,1,4,0.0,0,Mexico,Direct,No Deposit,Transient-Party,152.03,0,0,1,3
SYN-00834,Resort Hotel,0,19,2025,March,0,4,3,0.0,0,France,Online TA,No Deposit,Transient,175.24,0,0,1,0
SYN-00835,City Hotel,1,33,2025,March,0,2,2,0.0,0,Mexico,Offline TA/TO,Refundable,Transient,125.64,0,0,0,1
SYN-00836,Resort Hotel,0,28,2024,February,1,4,3,,0,Germany,Offline TA/TO,No Deposit,Contract,196.6,0,1,0,2
SYN-00837,Resort Hotel,0,77,2024,May,0,1,3,0.0,0,United Kingdom,Online TA,No Deposit,Transient,155.21,0,0,0,0
SYN-00838,Resort Hotel,0,53,2024,July,0,1,2,0.0,0,,Online TA,No Deposit,Contract,204.84,0,0,0,0
SYN-00839,City Hotel,0,33,2024,May,1,5,3,2.0,0,Mexico,Corporate,No Deposit,Transient,128.63,0,0,0,1
SYN-00840,City Hotel,0,42,2025,December,2,5,1,0.0,0,,Offline TA/TO,No Deposit,Transient,166.57,0,0,0,0
SYN-00841,Resort Hotel,0,95,2025,June,0,2,2,0.0,0,,Direct,No Deposit,Transient-Party,184.56,0,0,0,0
SYN-00842,Resort Hotel,0,83,2024,August,2,3,2,0.0,0,USA,Direct,Non Refund,Transient,275.6,0,0,0,2
SYN-00843,City Hotel,1,25,2024,April,1,2,1,0.0,0,USA,Online TA,No Deposit,Transient,108.26,0,0,1,2
SYN-00844,Resort Hotel,0,59,2024,May,1,6,2,2.0,0,,Online TA,No Deposit,Transient,101.07,0,0,0,0
SYN-00845,City Hotel,0,51,2024,March,0,1,4,0.0,0,Mexico,Offline TA/TO,Refundable,Transient,128.86,0,0,0,2
SYN-00846,City Hotel,0,8,2025,February,1,1,2,2.0,0,Canada,Direct,No Deposit,Contract,168.41,0,0,0,2
SYN-00847,Resort Hotel,0,23,2025,August,1,3,3,0.0,0,France,Direct,No Deposit,Transient-Party,145.69,0,0,0,0
SYN-00848,Resort Hotel,0,84,2024,August,0,3,2,0.0,0,United Kingdom,Online TA,No Deposit,Transient-Party,183.23,0,0,1,0
SYN-00849,Resort Hotel,0,9,2025,August,2,4,1,2.0,0,USA,Online TA,Non Refund,Transient,241.52,0,0,0,0
SYN-00850,City Hotel,1,352,2025,October,3,1,2,0.0,0,USA,Online TA,No Deposit,Transient,128.29,0,0,0,0
SYN-00851,City Hotel,0,47,2024,November,0,1,2,2.0,0,United Kingdom,Groups,No Deposit,Transient,129.46,0,0,1,2
SYN-00852,Resort Hotel,1,121,2025,September,1,1,2,0.0,0,USA,Online TA,No Deposit,Transient-Party,216.37,0,0,0,3
SYN-00853,Resort Hotel,0,65,2025,December,2,2,2,0.0,0,,Direct,No Deposit,Transient,232.79,0,0,1,0
SYN-00854,Resort Hotel,1,41,2025,May,2,5,2,0.0,0,USA,Online TA,No Deposit,Transient,179.42,0,0,0,3
SYN-00855,Resort Hotel,0,204,2024,January,0,1,1,1.0,0,USA,Offline TA/TO,No Deposit,Transient,158.06,0,0,0,1
SYN-00856,City Hotel,0,3,2024,November,2,3,3,1.0,0,Germany,Online TA,No Deposit,Transient,144.33,0,0,1,1
SYN-00857,City Hotel,1,27,2025,July,2,7,3,1.0,0,USA,Offline TA/TO,No Deposit,Transient,218.55,0,0,1,0
SYN-00858,Resort Hotel,0,159,2025,March,2,1,2,0.0,0,Canada,Offline TA/TO,No Deposit,Transient,119.62,0,0,1,0
SYN-00859,Resort Hotel,0,13,2025,May,3,5,2,0.0,1,,Groups,No Deposit,Transient,170.86,1,0,0,2
SYN-00860,City Hotel,0,53,2024,September,1,2,2,2.0,0,USA,Online TA,No Deposit,Group,83.77,0,0,1,0
SYN-00861,Resort Hotel,0,13,2024,June,0,2,2,0.0,1,Mexico,Groups,Refundable,Transient,236.8,0,0,0,1
SYN-00862,City Hotel,0,134,2024,January,2,1,2,1.0,0,France,Direct,No Deposit,Transient,188.61,0,0,0,2
SYN-00863,City Hotel,1,220,2024,January,0,5,2,0.0,0,Germany,Groups,Non Refund,Transient,161.76,0,0,0,0
SYN-00864,City Hotel,1,154,2024,August,2,4,2,0.0,0,Germany,Online TA,No Deposit,Transient,146.78,0,0,0,0
SYN-00865,City Hotel,0,124,2025,April,2,2,1,0.0,0,United Kingdom,Online TA,No Deposit,Transient-Party,246.43,0,0,0,2
SYN-00866,City Hotel,0,55,2025,March,0,2,3,0.0,0,,Direct,No Deposit,Transient,102.94,1,0,0,1
SYN-00867,Resort Hotel,0,75,2025,July,0,4,2,0.0,0,USA,Online TA,Non Refund,Transient,174.57,0,0,0,3
SYN-00868,City Hotel,0,53,2025,March,0,2,2,1.0,0,Canada,Corporate,Non Refund,Transient,154.19,0,0,0,0
SYN-00869,City Hotel,1,166,2024,March,0,1,2,0.0,0,Canada,Offline TA/TO,No Deposit,Transient,173.88,0,0,1,1
SYN-00870,City Hotel,0,61,2024,February,2,2,2,0.0,0,United Kingdom,Groups,Non Refund,Transient,111.52,0,0,1,1
SYN-00871,City Hotel,0,98,2024,February,3,2,2,0.0,0,Germany,Online TA,Non Refund,Transient-Party,172.36,0,0,0,1
SYN-00872,City Hotel,0,173,2024,March,0,4,2,0.0,0,USA,Direct,No Deposit,Transient,154.85,0,0,1,1
SYN-00873,City Hotel,0,123,2024,December,0,2,2,1.0,0,France,Online TA,No Deposit,Transient,163.93,0,0,0,1
SYN-00874,City Hotel,1,76,2024,June,3,3,2,1.0,0,,Direct,Non Refund,Transient,152.55,0,0,0,2
SYN-00875,Resort Hotel,0,32,2024,September,1,3,1,0.0,0,Canada,Online TA,No Deposit,Transient,124.38,0,0,0,0
SYN-00876,City Hotel,1,18,2024,September,2,4,3,0.0,0,Canada,Offline TA/TO,No Deposit,Transient,137.45,0,1,0,1
SYN-00877,Resort Hotel,0,79,2025,December,2,1,1,1.0,0,United Kingdom,Offline TA/TO,No Deposit,Transient,164.43,0,0,0,0
SYN-00878,City Hotel,0,72,2025,August,2,4,2,0.0,0,United Kingdom,Online TA,Refundable,Transient,104.16,0,0,2,0
SYN-00879,City Hotel,0,26,2024,March,2,1,2,1.0,0,France,Online TA,No Deposit,Transient,98.67,0,0,0,1
SYN-00880,City Hotel,1,73,2025,July,2,1,3,0.0,0,Mexico,Online TA,No Deposit,Transient,168.5,0,0,1,0
SYN-00881,City Hotel,0,123,2024,July,0,3,2,0.0,0,Canada,Online TA,No Deposit,Transient,162.71,0,0,1,0
SYN-00882,City Hotel,1,52,2025,December,2,1,1,0.0,0,Mexico,Offline TA/TO,Non Refund,Transient,189.3,0,0,0,0
SYN-00883,Resort Hotel,0,115,2024,December,2,5,2,0.0,0,Canada,Offline TA/TO,Refundable,Transient,175.36,0,0,1,1
SYN-00884,Resort Hotel,0,19,2024,January,0,7,2,0.0,0,,Corporate,Non Refund,Transient-Party,175.95,0,0,0,1
SYN-00885,City Hotel,1,135,2025,December,3,2,3,0.0,0,United Kingdom,Online TA,Refundable,Transient,182.87,0,0,1,0
SYN-00886,Resort Hotel,0,9,2025,May,1,6,1,0.0,0,Germany,Online TA,No Deposit,Transient,117.2,0,0,1,0
SYN-00887,City Hotel,0,71,2024,March,3,2,1,0.0,0,Germany,Online TA,Non Refund,Transient,136.11,1,2,0,1
SYN-00888,Resort Hotel,0,38,2025,June,1,1,2,0.0,0,United Kingdom,Groups,Non Refund,Transient,274.81,0,0,0,1
SYN-00889,Resort Hotel,0,59,2024,February,0,2,1,2.0,0,Mexico,Groups,No Deposit,Contract,185.72,0,0,1,0
SYN-00890,Resort Hotel,1,230,2024,April,1,4,2,0.0,0,Canada,Direct,Non Refund,Transient,109.26,0,0,0,0
SYN-00891,Resort Hotel,0,57,2024,January,2,2,2,0.0,0,Germany,Online TA,Refundable,Transient,177.35,1,0,0,1
SYN-00892,City Hotel,0,10,2025,February,2,4,3,0.0,0,France,Online TA,No Deposit,Transient,144.79,1,1,0,0
SYN-00893,City Hotel,0,33,2025,September,2,5,2,0.0,0,Mexico,Online TA,No Deposit,Group,137.23,0,0,0,0
SYN-00894,City Hotel,0,33,2024,April,2,1,2,0.0,0,USA,Online TA,No Deposit,Transient,158.01,0,0,0,0
SYN-00895,City Hotel,0,62,2024,September,2,1,3,1.0,0,France,Direct,No Deposit,Transient,59.19,0,0,1,2
SYN-00896,City Hotel,1,169,2024,March,0,2,3,1.0,0,Canada,Corporate,No Deposit,Transient,108.44,0,1,2,3
SYN-00897,Resort Hotel,0,108,2024,December,3,5,2,,0,,Online TA,No Deposit,Transient,163.17,0,0,0,3
SYN-00898,City Hotel,1,59,2024,June,2,5,2,1.0,0,,Corporate,Non Refund,Transient,189.52,0,0,1,0
SYN-00899,City Hotel,1,216,2024,June,0,3,2,0.0,0,United Kingdom,Corporate,No Deposit,Transient,189.05,0,0,0,0
SYN-00900,Resort Hotel,0,14,2025,May,2,2,2,1.0,0,USA,Online TA,No Deposit,Transient,117.04,0,0,0,0
SYN-00901,City Hotel,0,98,2025,October,0,2,2,0.0,0,Mexico,Direct,No Deposit,Transient,125.14,0,0,0,1
SYN-00902,Resort Hotel,0,93,2024,February,1,3,2,2.0,0,USA,Online TA,No Deposit,Transient,141.05,0,0,0,1
SYN-00903,City Hotel,0,69,2024,March,1,3,2,0.0,0,Mexico,Online TA,No Deposit,Transient,58.88,0,0,0,1
SYN-00904,Resort Hotel,0,53,2025,February,2,1,3,0.0,0,Germany,Direct,No Deposit,Transient,118.2,0,0,1,1
SYN-00905,Resort Hotel,0,28,2025,November,2,3,2,0.0,0,USA,Corporate,No Deposit,Transient,185.97,0,0,0,0
SYN-00906,Resort Hotel,0,42,2025,January,1,2,2,0.0,0,France,Online TA,No Deposit,Transient,129.55,0,0,0,0
SYN-00907,Resort Hotel,0,126,2024,April,0,1,2,0.0,0,France,Online TA,No Deposit,Transient,119.69,1,1,0,2
SYN-00908,City Hotel,0,65,2025,June,2,6,2,0.0,0,France,Offline TA/TO,No Deposit,Transient,135.27,0,0,0,0
SYN-00909,City Hotel,0,46,2025,April,0,3,2,1.0,0,Canada,Online TA,No Deposit,Transient,100.89,0,0,0,0
SYN-00910,City Hotel,0,23,2025,September,1,1,3,,0,United Kingdom,Direct,Non Refund,Transient-Party,108.39,0,0,1,0
SYN-00911,City Hotel,1,75,2025,June,0,2,2,0.0,0,United Kingdom,Online TA,No Deposit,Contract,207.92,0,0,0,2
SYN-00912,City Hotel,0,54,2025,April,0,2,2,0.0,0,Canada,Online TA,No Deposit,Transient,183.23,1,2,0,1
SYN-00913,Resort Hotel,0,35,2025,June,2,3,2,0.0,0,United Kingdom,Direct,No Deposit,Contract,221.85,0,0,2,1
SYN-00914,Resort Hotel,0,40,2024,July,2,2,2,0.0,0,Canada,Offline TA/TO,No Deposit,Transient,199.75,0,1,0,1
SYN-00915,Resort Hotel,0,30,2024,October,2,1,1,0.0,0,Canada,Corporate,Refundable,Transient,201.78,0,0,0,2
SYN-00916,City Hotel,1,62,2025,May,2,1,2,0.0,0,USA,Direct,Refundable,Transient,55.57,0,0,0,0
SYN-00917,City Hotel,1,39,2024,April,2,2,2,0.0,0,Mexico,Online TA,Non Refund,Transient,135.19,0,0,0,1
SYN-00918,Resort Hotel,1,16,2024,June,2,5,1,0.0,0,Germany,Direct,No Deposit,Transient,160.68,1,0,0,1
SYN-00919,City Hotel,0,22,2024,October,0,2,3,0.0,0,Germany,Online TA,Non Refund,Transient,204.31,0,0,0,1
SYN-00920,City Hotel,0,65,2025,June,0,2,2,2.0,0,France,Online TA,No Deposit,Transient-Party,150.23,0,0,0,0
SYN-00921,Resort Hotel,1,99,2025,March,2,2,2,0.0,0,Canada,Corporate,No Deposit,Transient-Party,156.84,1,0,0,0
SYN-00922,Resort Hotel,0,85,2024,January,1,5,1,0.0,1,Germany,Offline TA/TO,No Deposit,Contract,139.97,1,0,1,2
SYN-00923,Resort Hotel,0,99,2024,November,1,3,2,0.0,0,France,Offline TA/TO,Non Refund,Transient,154.72,0,0,1,3
SYN-00924,Resort Hotel,1,30,2025,June,0,5,1,0.0,0,United Kingdom,Online TA,Non Refund,Contract,164.94,0,0,0,0
SYN-00925,City Hotel,0,80,2025,January,0,1,2,0.0,0,Mexico,Direct,Non Refund,Transient,152.41,0,0,0,1
SYN-00926,Resort Hotel,1,63,2024,December,0,2,2,2.0,0,Germany,Direct,Non Refund,Transient,176.33,0,0,0,0
SYN-00927,Resort Hotel,0,29,2024,September,0,3,1,0.0,0,France,Direct,No Deposit,Transient-Party,132.42,1,0,0,1
SYN-00928,City Hotel,1,111,2024,August,0,2,2,0.0,0,Mexico,Direct,No Deposit,Transient,220.2,0,0,0,0
